,H2SO4,HCOOH,CCO_OH,RCO_OH,CCO_OOH,RCO_OOH,XN,XC,SO2,O1D,ALK1,BACL,PAN,PAN2,PBZN,MA_PAN,H2O2,N2O5,HONO,ALK2,ALK3,TBU_O,ALK5,ARO2,HNO4,COOH,HOCOO,BZNO2_O,MEOH,ALK4,ARO1,DCB2,DCB3,CRES,DCB1,NPHE,ROOH,BALD,PHEN,CO,MGLY,ACET,HNO3,ETHENE,GLY,BZ_O,ISOPRENE,R2O2,TERP,METHACRO,OLE1,ISOPROD,OLE2,MVK,CCHO,HCHO,RNO3,O3P,RCHO,MEK,PROD2,O3,HO2,RO2_N,MA_RCO3,C_O2,BZCO_O2,RO2_R,NO,NO2,NO3,CCO_O2,RCO_O2,OH,Hours_from_origin
159,11650973264747.115,1355390384080.2046,10869994823942.316,6254299875413.231,10075387203656.54,5461656570095.475,4094419130677.0767,17652981897724.086,286048001129.6505,3.126777407668252,384595110412.47504,592840871.89468,3475345885420.2593,2018525203778.4094,28514584490.608986,10118068201.820923,317667160178.8261,49571856054.25162,1563718838.583757,188085991820.00974,85910622380.10875,1536.3629000932654,26763920394.260754,2127542424.4949439,30167346422.65794,43337472830.709816,254296.90434043691,1.8428953867584585e-09,53402081352.47459,61496924102.5927,17826273083.520763,204522324.1802511,68151478.1042137,42859239.55026148,1603499261.3889203,230809888.78204584,55169599648.76197,850539821.0944494,31049588.25243118,15783387925291.008,1909581853.026601,1488249885733.1943,45501838014372.81,7013367641.869428,5057967439.857466,57594.32465134494,12991703.846119724,292579690.713012,14549559.218333708,260912915.55993223,1326237001.3482187,31270589.959442265,281798047.4345148,67843170.18484779,113665083685.77713,253032333562.7137,32212154262.883358,504917.1373797821,59190031438.703674,176356479476.32657,18169854064.961132,36287758740461.47,2277854954.1296544,53771401.687245466,433347.6478802552,797374651.268399,952197.8980936579,658456737.6879263,13451803282.321972,934496049489.9622,2339723022.5403132,252036598.77112123,106267612.1611752,38160443.93939178,160
160,11688984339053.064,1360041637504.931,10889427182690.654,6263581340234.654,10096704560157.86,5470756743604.435,4109121514447.279,17698200128679.082,286298431344.68506,3.1302984081710705,384879587742.7487,592836418.93012,3479255658544.375,2018464963274.751,28555664732.08239,10132518487.051691,317069861910.1467,49879700123.52886,1565556197.615234,188251218023.8189,85987592551.28334,1536.2513892530583,26788152152.564796,2129472856.5200467,30224674190.295437,43232134573.50931,254098.16818264834,1.8372917969000175e-09,53426433588.43327,61552380547.98418,17842379876.93872,204633672.06337547,68171162.8130968,42740040.04347603,1604829912.0259967,230167740.23313802,55033469366.69703,851106777.3117625,30968933.074955095,15791250714428.297,1910953431.654465,1489129001522.8357,45665740573317.164,7017397921.032545,5061594956.422758,57419.249868320985,12987379.831590563,292205852.9277478,14518037.882750494,261094987.38541496,1326686929.6705997,31284773.555607103,281541487.7370511,67915146.97983387,113679760143.7346,253170940720.27667,32272084095.294296,505808.612081964,59141801400.241264,176547115167.23917,18186263283.51722,36328621648150.625,2274831304.3983426,53708197.479274675,432567.527672761,795800053.9984437,950494.9618611755,657074744.1605912,13480080052.128597,937514665562.8087,2346672369.8956523,251507230.44486144,105922219.20515922,38125804.949717596,161
161,11726994162370.295,1364694511274.6782,10908787554647.678,6272823438122.031,10117948961844.746,5479815509613.214,4123826537932.3975,17743427021160.23,286550112548.44104,3.1338075369918985,385166373856.4929,592831991.4002401,3483152605257.2393,2018401825858.0125,28596598991.848354,10146919750.841759,316475675069.79596,50188305289.724976,1567384216.8736734,188417260650.80048,86064919446.8892,1536.1401140758717,26812492351.571205,2131411862.0289996,30281866330.96634,43127426351.35254,253900.75337903225,1.8317209352870957e-09,53451114698.68595,61608088533.29926,17858559250.571205,204745443.9511909,68190913.39939718,42621685.597905464,1606166743.006597,229530122.22725633,54898186303.04321,851676721.2785048,30888826.626852423,15799225808980.016,1912331353.9875555,1490017570334.7156,45829641209785.72,7021451301.07726,5065238371.733099,57245.19713636718,12983098.187041277,291833026.749892,14486711.01111471,261278038.26747438,1327140818.8116307,31299066.984862138,281286376.91922504,67987265.49097788,113695111749.83635,253310359642.52887,32332090789.025856,506698.8077620394,59094137882.78845,176738381130.81378,18202751367.49705,36369346779254.555,2271815501.2368402,53645125.125672966,431790.0759319948,794231606.8942066,948797.5602468353,655698708.891892,13508345957.25416,940533845135.4822,2353611390.402545,250980187.3092799,105578829.40247129,38091075.974165566,162
162,11765002750275.209,1369349007030.8564,10928076368000.451,6282026458539.048,10139120796140.29,5488833146358.043,4138534183943.405,17788662527479.766,286803029164.51746,3.1373048372079726,385455437512.2357,592827588.8594879,3487036774256.2217,2018335827370.375,28637387780.235493,10161272154.337852,315884567063.23553,50497669293.43791,1569202971.0054362,188584109560.05823,86142598706.48885,1536.0290707360916,26836939692.611584,2133359339.7518415,30338923180.006714,43023341572.61667,253704.64314760108,1.8261825245717305e-09,53476120766.006584,61664045010.33914,17874810328.745636,204857632.7348126,68210728.49599124,42504167.626186505,1607509676.3478153,228896988.7705554,54763741334.09428,852249613.0435944,30809263.49106368,15807311839289.006,1913715529.8964527,1490915460707.7012,45993539911534.4,7025527450.660103,5068897454.683436,57072.15780902337,12978858.28378343,291461205.42131674,14455576.826021763,261462055.69477767,1327598608.7982652,31313468.74863125,281032701.1506498,68059522.90987657,113711130719.4341,253450578726.32474,32392173376.93622,507587.7283078979,59047034562.2382,176930268855.16537,18219317372.564377,36409934633694.45,2268807514.5165467,53582184.1725658,431015.27799175604,792669273.822569,947105.6659576021,654328592.4626023,13536601097.104437,943553582294.2563,2360540079.9521666,250455453.05061066,105237426.65303971,38056259.51456445,163
163,11803010118166.045,1374005126368.6106,10947294047483.93,6291190688219.354,10160220447704.363,5497809929679.727,4153244435425.7866,17833906600293.965,287057165794.67236,3.140790351176517,385746747945.1436,592823211.2757188,3490908214294.5264,2018267003332.5945,28678031609.189182,10175575859.043495,315296506100.89044,50807789668.64948,1571012534.0699492,188751754722.30313,86220625989.52138,1535.9182566380603,26861492843.647675,2135315182.6090007,30395845060.731415,42919873803.55051,253509.8212475348,1.8206762961633116e-09,53501447921.65777,61720246916.19244,17891132225.52628,204970231.3275439,68230606.71672511,42387477.6726968,1608858632.3427613,228268294.70268047,54630125640.08718,852825412.4028765,30730238.34536383,15815507452102.732,1915105870.5879037,1491822543108.793,46157436666690.93,7029626031.113197,5072571978.025102,56900.123494711566,12974659.48590873,291090382.90614724,14424633.578840012,261647026.3300598,1328060237.1749907,31327977.278039582,280780446.68026674,68131916.25554928,113727809179.98042,253591586172.3956,32452330881.429794,508475.37706172373,59000485241.754875,177122769953.402,18235960363.34407,36450385703051.81,2265807320.063939,53519374.26447607,430243.12063472124,791113021.1388696,945419.254944463,652964357.3222011,13564845529.158098,946573868203.5464,2367458432.3500204,249933012.3082265,104897995.35866646,38021358.07836507,164
164,11841016281154.05,1378662870828.0237,10966441014333.062,6300316411163.145,10181248298307.207,5506746132984.037,4167957275436.841,17879159192550.016,287312507327.6519,3.1442641207862927,386040274898.8306,592818858.165634,3494766973511.0435,2018195388559.7695,28718530987.726868,10189831025.843958,314711460468.39734,51118664285.22512,1572812982.4205217,188920186298.35,86298997060.9221,1535.8076669065263,26886150544.095924,2137279293.1740775,30452632340.434414,42817016616.63803,253316.27108594333,1.8152019739402378e-09,53527092362.96592,61776691288.651764,17907524089.975147,205083232.81362942,68250546.72301522,42271607.35018111,1610213535.2715356,227643995.13400534,54497330317.34645,853404080.4802076,30651745.905508086,15823811310370.746,1916502288.7937193,1492738689916.033,46321331464562.2,7033746721.180375,5076261717.146709,56729.08558515686,12970501.191423122,290720551.92516166,14393879.536648292,261832938.05091414,1328525646.4462829,31342591.136795186,280529600.14995474,68204442.83303125,113745139593.39693,253733370721.87814,32512562363.018543,509361.758139779,58954483754.25535,177315876164.57806,18252679420.12408,36490700473467.45,2262814885.091206,53456694.826894574,429473.58843320975,789562811.5664916,943738.2980934832,651605963.3404967,13593079386.92977,949594699237.767,2374366444.3698177,249412848.48351544,104560519.48120773,37986374.060031,165
165,11879021254137.81,1383322241901.3103,10985517686378.3,6309403908692.465,10202204726957.014,5515642027309.253,4182672687160.2544,17924420257516.15,287569038864.8871,3.147726187878316,386335988592.9602,592814529.4601551,3498613099934.65,2018121017364.3184,28758886425.074734,10204037815.85324,314129399034.60175,51430290541.06521,1574604385.129906,189089394585.82318,86377707733.09578,1535.697299765413,26910911522.479588,2139251569.5663168,30509285289.83905,42714763729.943436,253123.97713294,1.8097592994338891e-09,53553050341.41021,61833375184.30091,17923985072.880573,205196630.3452931,68270547.2049901,42156548.484891385,1611574309.0310733,227024046.34033605,54365346750.374374,853985578.5981482,30573781.013312377,15832222093588.252,1917904698.2640023,1493663775421.6926,46485224294501.02,7037889197.431,5079966452.000003,56559.03601330303,12966382.791761095,290351707.133875,14363313.002563426,262019778.1517538,1328994776.953029,31357308.820284095,280280148.2704014,68277099.8216849,113763114378.27083,253875921038.73257,32572866885.821068,510246.8745442611,58909024073.989944,177509579360.767,18269473643.01843,36530879430528.5,2259830186.383187,53394145.61851244,428706.6692572073,788018613.2553475,942062.7735524435,650253374.6550217,13621302700.627737,952616064788.9064,2381264108.5578465,248894946.9860518,104224983.92106071,37951309.89100079,166
166,11917025051787.512,1387983241031.657,11004524478081.38,6318453459482.612,10223090109911.064,5524497881345.131,4197390653899.92,17969689748778.9,287826745736.1765,3.1511765962120597,386633859721.51086,592810224.7938788,3502446641243.4644,2018043923604.744,28799098429.453163,10218196390.027798,313550291117.90955,51742666292.047775,1576386816.0473154,189259370030.87256,86456753882.90384,1535.5871516289073,26935774534.204754,2141231914.0521278,30565804279.708866,42613108945.25557,252932.9232941713,1.804348004593616e-09,53579318165.23944,61890295707.50592,17940514339.77359,205310417.20406336,68290606.85698491,42042292.88332193,1612940878.9795713,226408404.46938843,54234166417.79452,854569868.7956355,30496338.501931943,15840738497201.018,1919313014.6900685,1494597675772.2678,46649115145643.75,7042053143.0810795,5083685963.397784,56389.966415079405,12962303.691527449,289983841.89085436,14332932.275249774,262207534.5635994,1329467571.2621202,31372128.888361696,280032077.8182857,68349884.5098637,113781726093.7796,254019225914.21313,32633243524.758495,511130.73046471894,58864100250.25542,177703871533.15244,18286342139.064213,36570923082066.99,2256853193.9390755,53331726.14979148,427942.3483927971,786480390.2918447,940392.6536561594,648906552.6849182,13649515578.108902,955637960311.5016,2388151423.8953123,248379291.78411198,103891373.06458117,37916167.920540236,167
167,11955027688554.902,1392645869614.7312,11023461800523.037,6327465339572.056,10243904820655.904,5533313961438.026,4212111159079.4062,18014967620226.656,288085613489.7721,3.154615386640663,386933859442.75287,592805943.9889861,3506267644911.648,2017964140679.9897,28839167508.35817,10232306909.161535,312974106344.472,52055789173.27486,1578160347.646089,189430103221.30615,86536131445.65411,1535.4772189552898,26960738350.102276,2143220229.5516124,30622189631.735703,42512046117.17861,252743.09414863941,1.7989678287988912e-09,53605892195.930336,61947450001.95263,17957111067.224007,205424586.75659734,68310724.38897558,41928832.53410998,1614313171.4456553,225797026.7121239,54103780856.42681,855156913.452691,30419413.32576445,15849359232499.031,1920727153.0629349,1495540268948.3845,46813004008577.94,7046238245.550957,5087420038.571513,56221.868653927464,12958263.311162025,289616949.9283128,14302735.696443604,262396195.16903076,1329943972.6353643,31387049.90455694,279785375.9710924,68422794.22210318,113800967439.45139,254163274529.98544,32693691375.111725,512013.3294007869,58819706402.49957,177898744797.18155,18303284028.57817,36610831902225.37,2253883879.6997643,53269435.98733983,427180.61224456265,784948108.5347067,938727.9131575843,647565459.9725269,13677718105.483938,958660379034.4752,2395028384.940747,247865867.5851406,103559671.6951028,37880950.45826891,168
168,11993029178669.414,1397310128998.5964,11042330061475.701,6336439822408.343,10264649229975.064,5542090531632.855,4226834186240.8228,18060253826058.598,288345627896.2557,3.158042600944238,387235959374.25916,592801686.840962,3510076158080.321,2017881701446.484,28879094167.917824,10246369533.687748,312400814846.2093,52369656781.465546,1579925049.2681656,189601584889.62137,86615836419.56747,1535.3674990466307,26985801760.996624,2145216420.4562483,30678441653.67196,42411569215.08518,252554.47440846427,1.7936185163216015e-09,53632768850.075676,62004835256.52539,17973774445.014614,205539132.46741268,68330898.54199916,41816159.53789866,1615691114.0113823,225189870.80493474,53974181775.180824,855746675.7292508,30343000.499887362,15858083026788.846,1922147032.1827543,1496491434754.643,46976890873617.586,7050444197.602178,5091168465.571772,56054.734749970296,12954261.07740654,289251025.4367168,14272721.624362824,262585748.03263247,1330423925.11451,31402070.463949192,279540029.9984424,68495826.3044149,113820831191.8463,254308055990.1978,32754209542.156013,512894.67481847387,58775836745.66137,178094191388.91037,18320298444.478218,36650606375874.33,2250922216.9040523,53207274.77201647,426421.44775021344,783421734.8175088,937068.5279172814,646230060.0921131,13705910349.972797,961683313291.6749,2401894987.0250707,247354659.47707534,103229864.84345375,37845659.79313852,169
169,12031029536147.88,1401976020485.0051,11061129665445.926,6345377178881.042,10285323705973.508,5550827853696.823,4241559719044.951,18105548320786.41,288606774938.77734,3.161458280535216,387540131582.9099,592797452.9949536,3513872227563.307,2017796638265.989,28918878913.04093,10260384423.81357,311830387136.7401,52684266754.17341,1581680990.8575954,189773805906.29034,86695864860.72816,1535.2579888157363,27010963574.67945,2147220392.6660948,30734560660.796864,42311672301.48716,252367.0490330168,1.7882998126189627e-09,53659944597.81748,62062448700.00294,17990503674.341034,205654047.8910146,68351128.07617712,41704266.08714572,1617074635.232317,224586894.98518252,53845361018.47159,856339119.3094033,30267095.09994957,15866908623100.354,1923572570.281021,1497451054761.3687,47140775730479.836,7054670696.423837,5094931034.3907385,55888.55676103802,12950296.428551963,288886062.4559953,14242888.437361715,262776181.57991156,1330907373.7304127,31417189.178682502,279296027.3713446,68568978.18159668,113841310249.16145,254453559682.57724,32814797136.088795,513774.77025661455,58732485577.212456,178290203652.4643,18337384537.890717,36690246983627.3,2247968177.905768,53145242.10480748,425664.8416567373,781901235.7135538,935414.4732807232,644900316.5323131,13734092388.863792,964706756136.2408,2408751225.8510942,246845652.5034789,102901937.608625,37810298.16653431,170
170,12069028774789.682,1406643545329.693,11079861013651.45,6354277677326.947,10305928614052.867,5559526187122.171,4256287741268.5293,18150851059214.48,288869040817.9664,3.1648624677381374,387846348580.4269,592793242.2533394,3517655900032.6255,2017708983117.425,28958522248.08635,10274351739.747665,311262794086.48,52999616960.47141,1583428244.276316,189946757283.52988,86776212888.3373,1535.1486845341763,27036222621.455025,2149232054.141972,30790547023.58125,42212349475.496315,252180.80287784635,1.7830114601840009e-09,53687415961.20434,62120287608.06766,18007297970.452778,205769326.66080952,68371411.75634097,41593144.4169092,1618463664.9380732,223988057.71323982,53717310464.83802,856934208.3545365,30191692.22906258,15875834780033.623,1925003687.0901306,1498419012319.322,47304658570583.24,7058917444.778626,5098707543.6735525,55723.32665084423,12946368.811112853,288522054.48900366,14213234.520650486,262967484.28703794,1331394264.600995,31432404.6800721,279053355.64919436,68642247.3056564,113862397588.74231,254599775139.97998,32875453298.065815,514653.6198381288,58689647265.659874,178486774049.238,18354541467.608547,36729754216672.77,2245021732.2975693,53083337.48112141,424910.7795250016,780386575.9478883,933765.7219250188,643576191.6085063,13762264336.594517,967730703623.2009,2415597100.46153,246338831.10103872,102575874.92305322,37774867.76573199,171
171,12107026908169.469,1411312704742.4653,11098524504082.025,6363141583570.309,10326464316960.098,5568185789159.441,4271018236802.4253,18196161996447.176,289132411959.1651,3.1682552030862343,388154583320.3322,592789054.377436,3521427221734.051,2017618767369.3904,28998024675.37832,10288271641.290234,310698006967.18085,53315704892.034935,1585166875.759668,190120430180.6173,86856876689.91643,1535.039583986825,27061577754.603706,2151251314.2680554,30846401019.82888,42113594943.357506,251995.72161588777,1.7777532141546662e-09,53715179516.72194,62178349307.875786,18024156563.839523,205884962.6338426,68391748.40194993,41482786.97791548,1619858134.4471672,223393318.58524418,53590022154.625984,857531907.7453967,30116787.117111586,15884860271825.406,1926440304.5347157,1499395192508.575,47468539385363.91,7063184151.265084,5102497788.625799,55559.03678035976,12942477.685482223,288158996.204827,14183758.301451923,263159644.92255938,1331884544.7254028,31447715.635127958,278812002.71841913,68715631.19901937,113884086344.91734,254746692119.32437,32936177175.75529,515531.2267150293,58647316259.71456,178683895162.2011,18371768409.37291,36769128545432.55,2242082854.424064,53021560.600073844,424159.2491612915,778877723.8716326,932122.2513738351,642257650.3793885,13790426244.381393,970755147002.6112,2422432604.9179225,245834181.0718,102251662.3707962,37739370.76902572,172
172,12145023949684.055,1415983499891.0176,11117120531566.19,6371969160965.189,10346931174848.977,5576806914856.47,4285751189658.615,18241481087910.48,289396874965.5629,3.1716365286956063,388464809174.70593,592784889.2177132,3525186238822.6636,2017526022074.518,29037386697.00593,10302144288.029173,310135997492.2903,53632528283.11033,1586896954.52187,190294815870.59448,86937852489.42883,1534.930684235037,27087027823.898277,2153278081.637555,30902122984.312675,42015403003.32404,251811.79065121515,1.7725248263100778e-09,53743231887.62429,62236631140.17572,18041078686.605556,206000949.5778843,68412136.80989408,41373186.225797564,1621257974.8721673,222802637.26823482,53463488275.801834,858132182.6032948,30042375.006194677,15893983888012.902,1927882344.0175414,1500379482130.5076,47632418165660.51,7067470524.194837,5106301572.928219,55395.679397659274,12938622.512369486,287796881.74224794,14154458.208229508,263352652.1215028,1332378160.93852,31463120.68701275,278571956.4462356,68789127.34491873,113906369678.35265,254894300320.6921,32996967925.383003,516407.5946844109,58605487114.81743,178881559682.8375,18389064548.62479,36808370458670.195,2239151516.203418,52959911.046195835,423410.23721042153,777374646.1465063,930484.0365840114,640944656.8780228,13818578196.177738,973780080417.8768,2429257737.3870816,245331687.63464966,101929285.38215934,37703809.310469374,173
173,12183019912514.809,1420655931898.5933,11135649487745.32,6380760670399.153,10367329545241.742,5585389817054.98,4300486583959.4272,18286808289308.61,289662416655.79834,3.175006486200025,388776999941.4721,592780746.4256101,3528932997183.2295,2017430777836.6729,29076608813.841167,10315969839.493256,309576737706.99347,53950084914.04038,1588618548.889535,190469905767.54874,87019136578.10268,1534.8219821131443,27112571712.575146,2155312268.6803555,30957713258.05264,41917768002.54076,251628.99559957406,1.767326049734934e-09,53771569748.49596,62295130501.26247,18058063588.8611,206117281.47604388,68432575.82790115,41264334.723033704,1622663119.2809653,222215973.9508462,53337701048.39352,858734998.7797617,29968451.199258305,15903204433261.959,1929329730.0455132,1501371769654.4617,47796294903435.875,7071776280.005978,5110118698.395838,55233.246800369816,12934802.768045055,287435705.12320864,14125332.689676763,263546495.06223464,1332875062.0344644,31478618.55034242,278333204.9341165,68862733.34600124,113929240868.56535,255042589724.98254,33057824718.415524,517282.72761794965,58564154406.90972,179079760410.62747,18406429081.21071,36847480439568.32,2236227688.4386187,52898388.37699742,422663.7301201971,775877309.0977733,928851.0519525481,639637174.970755,13846720287.748266,976805498828.1189,2436072496.30006,244831335.9498897,101608729.44300534,37668185.47728216,174
174,12221014809641.926,1425330001845.6301,11154111761118.482,6389516370325.958,10387659783068.287,5593934746419.474,4315224403941.353,18332143556655.195,289929024049.6733,3.178365115539516,389091129833.72833,592776625.8450097,3532667542403.8584,2017333064770.452,29115691525.059746,10329748454.723837,309020200005.5899,54268372421.66304,1590331725.9955964,190645691416.51172,87100725303.85466,1534.7134745830954,27138208318.89483,2157353788.3715186,31013172151.943756,41820684364.28089,251447.32251369834,1.7621566431329986e-09,53800189822.96254,62353844827.02933,18075110531.886154,206233952.34900427,68453064.29133092,41156225.17215931,1624073501.6405258,221633289.626046,53212652816.37662,859340322.5185204,29895011.09213078,15912520727490.111,1930782386.728911,1502371945229.2434,47960169591257.33,7076101139.250671,5113948972.606615,55071.7314547346,12931017.940947263,287075460.6424412,14096380.22629369,263741162.9214684,1333375197.395091,31494207.91988926,278095736.57096493,68936446.81795146,113952693343.45947,255191550537.4446,33118746739.85894,518156.62896110554,58523312841.21983,179278490252.9959,18423861217.03398,36886458951663.87,2233311343.3360596,52836992.1899476,421919.71506756905,774385680.2671067,927223.2734407621,638335169.4267243,13874852599.509274,979831395742.2755,2442876877.4495707,244333111.68339536,101289980.33333899,37632501.32171004,175
175,12259008653859.096,1430005710771.4185,11172507737109.67,6398236516807.749,10407922240722.982,5602441951473.563,4329964633955.636,18377486846245.4,290196684353.49335,3.1817124601922555,389407173468.7207,592772527.3293791,3536389919943.7725,2017232912626.315,29154635329.35776,10343480292.82226,308466357225.8651,54587388473.42434,1592036549.8737223,190822164483.16794,87182615061.91856,1534.6051601528663,27163936548.426945,2159402553.6291428,31068499974.053688,41724146618.268906,251266.75765166563,1.7570163696985739e-09,53829088882.30236,62412771581.696236,18092218784.051277,206350956.3457398,68473601.09773472,41048850.331529856,1625489056.477842,221054545.48228103,53088336098.808136,859948120.6422971,29822050.09913931,15921931605446.596,1932240239.5154536,1503379900622.715,48124042221075.13,7080444824.326432,5117792205.439472,54911.125973355025,12927267.513450991,286716143.31276095,14067599.296855878,263936644.90600866,1333878516.1330268,31509887.516876463,277859539.57433087,69010265.38753524,113976720518.8324,255341172874.2292,33179733182.86161,519029.3024279887,58482957169.34237,179477742225.25894,18441360175.178654,36925306499512.336,2230402455.203533,52775722.20079219,421178.1797709905,772899728.2617865,925600.6781398746,637038606.3206761,13902975181.58411,982857763767.1108,2449670880.4852824,243837000.8809789,100973024.0743098,37596758.900455296,176
176,12297001457774.24,1434683059674.2976,11190837798081.826,6406921363535.0,10428117268070.984,5610911678615.381,4344707258463.7847,18422838114681.47,290465384959.3402,3.185048559278066,389725105861.2604,592768450.5342714,3540100174994.3657,2017130350833.5764,29193440724.28246,10357165512.458069,307915182554.327,54907130797.55051,1593733087.5630887,190999316753.7074,87264802298.23616,1534.4970350461747,27189755326.887093,2161458480.248145,31123697052.180023,41628149357.77247,251087.28713187078,1.75190498999805e-09,53858263744.2474,62471908266.323296,18109387625.007645,206468287.61820155,68494185.10510904,40942203.068454064,1626909719.3771007,220479703.40766436,52964743475.67694,860558360.1884226,29749563.725107078,15931435916556.072,1933703214.884675,1504395529233.655,48287912784808.59,7084807063.007757,5121648210.279581,54751.42288366281,12923550.99473,286357747.1189514,14038988.418256357,264132930.53938958,1334384969.4935422,31525656.09573034,277624602.699425,69084186.73557647,114001315968.56903,255491447104.9832,33240783250.71101,519900.7516179933,58443082245.738815,179677509440.45944,18458925187.87916,36964023537151.11,2227500994.389363,52714577.92799743,420439.11097907234,771419420.0799,923983.24094015,635747450.1958636,13931088136.356066,985884597964.2948,2456454501.91902,243342989.1012035,100657846.57030602,37560960.181813195,177
177,12334993233799.766,1439362049511.5215,11209102323338.352,6415571161840.591,10448245212446.078,5619344172128.622,4359452262039.0327,18468197318846.19,290735113454.80536,3.1883734541774937,390044902422.01276,592764395.3681078,3543798352472.5576,2017025408336.26,29232108205.517284,10370804271.896862,307366649539.342,55227597119.73047,1595421404.5866666,191177140141.9283,87347283516.43707,1534.3890967516525,27215663598.688137,2163521484.727291,31178763714.01528,41532687235.709564,250908.89766956028,1.746822269517807e-09,53887711273.58137,62531252424.90635,18126616347.076252,206585940.48047727,68514815.22307861,40836276.33164117,1628335427.1240292,219908725.6723592,52841867594.80108,861171009.0465174,29677547.51221212,15941032525038.04,1935171240.7890544,1505418726031.3584,48451781275242.03,7089187587.918763,5125516801.75153,54592.61486368767,12919867.892620362,286000266.636272,14010546.113440055,264330009.48577493,1334894508.852469,31541512.4156994,277390914.64390266,69158208.60425286,114026473370.57896,255642363891.68982,33301896161.43242,520770.9802530062,58403682955.81428,179877785119.6995,18476555500.280796,37002610544804.16,2224606933.5101376,52653558.989370964,419702.4959590982,769944723.6625829,922370.9378132938,634461666.6345466,13959191541.700842,988911892509.8931,2463227740.5601583,242851062.2733234,100344433.95563185,37525107.12755668,178
178,12372983994146.15,1444042681199.377,11227301689157.47,6424186160727.637,10468306418661.467,5627739674198.908,4374199629362.304,18513564415912.168,291005857629.40814,3.1916871862305602,390366538954.5275,592760361.4501407,3547484497081.3535,2016918113637.0488,29270638267.375683,10384396729.262356,306820731946.39923,55548785207.50288,1597101565.1947374,191355626694.00238,87430055283.24995,1534.281342642561,27241660332.83427,2165591485.9730086,31233700280.203247,41437754958.11985,250731.5758330528,1.7417679751409895e-09,53917428383.48206,62590801650.87855,18143904257.676163,206703909.35263082,68535490.38942352,40731063.156363174,1629766117.895934,219341574.97399527,52719701190.25666,861786035.5186298,29605997.05407472,15950720309712.781,1936644246.34244,1506449387570.0322,48615647685665.92,7093586137.536216,5129397797.428915,54434.694641685455,12916217.726609848,285643696.4171899,13982270.92191158,264527871.6766208,1335407086.8873253,31557455.26878694,277158464.27734894,69232328.78544451,114052186502.53851,255793913861.9727,33363071157.800697,521639.9921437179,58364754265.25009,180078562582.0031,18494250365.17261,37041068002239.91,2221720243.7077527,52592664.99361885,418968.32186162844,768475606.8171558,920763.7443804182,633181221.2944847,13987285482.16379,991939642161.975,2469990595.826147,242361206.32362017,100032772.44102664,37489201.65794493,179
179,12410973750885.357,1448724955618.3118,11245436268873.56,6432766606916.214,10488301229125.307,5636098424974.146,4388949345230.7095,18558939363354.758,291277605411.18756,3.194989794144714,390689991626.61975,592756348.8006192,3551158653456.832,2016808494978.6702,29309031404.072212,10397943042.404667,306277404238.49207,55870692608.61882,1598773632.9470267,191534768543.29126,87513114184.15991,1534.173770308851,27267744481.483185,2167668400.192742,31288507053.735184,41343347367.2168,250555.30871371334,1.7367418800473785e-09,53947412025.13243,62650553532.88693,18161250659.336716,206822188.6076807,68556209.52293241,40626556.71133504,1631201729.05895,218778214.83721942,52598237233.078766,862403408.0452954,29534908.042033512,15960498163611.568,1938122160.9216495,1507487411923.3364,48779512008983.36,7098002447.2439165,5133291018.329714,54277.655132174776,12912600.02172096,285288031.3126868,13954161.417886196,264726506.75502276,1335922655.5050333,31573483.430582367,276927240.74181664,69306544.98626444,114078449144.24773,255946087692.7709,33424307465.510456,522507.79044234107,58326291245.01572,180279835246.65863,18512009048.915783,37079396358699.15,2218840899.8613815,52531895.58057469,418236.57686518435,767012039.1026908,919161.6385412342,631906080.9868598,14015370019.800789,994967839447.8126,2476743063.1200385,241873407.86101225,99722848.60466723,37453245.677007064,180
180,12448962515855.16,1453408873605.64,11263506432844.307,6441312744843.691,10508229983732.104,5644420662530.932,4403701394540.953,18604322118904.01,291550344962.3728,3.198281319825589,391015236999.5304,592752356.9900669,3554820865721.1104,2016696580045.2825,29347288106.27311,10411443368.473148,305736640817.21954,56193317187.898575,1600437670.962807,191714557979.1667,87596456895.92413,1534.0663768583197,27293915058.084965,2169752150.984496,31343184362.060535,41249459308.38895,250380.0833626673,1.7317437541419289e-09,53977659203.613525,62710505748.453705,18178654885.37854,206940772.9205148,68576971.59423183,40522750.19073596,1632642201.418915,218218608.76989308,52477468616.29449,863023096.0350586,29464276.163829423,15970364994179.5,1939604916.2773843,1508532698709.6528,48943374238042.88,7102436266.905578,5137196288.958589,54121.4891607841,12909014.317468422,284933265.81986433,13926216.169827033,264925905.23096308,1336441169.8687527,31589595.736811224,276697233.1875225,69380855.16375835,114105255316.94897,256098876569.01013,33485604347.85884,523374.37921218073,58288288991.711006,180481596622.3781,18529830826.152866,37117596100489.445,2215968871.6325264,52471250.3336811,417507.24786182534,765553988.0616586,917564.5952016528,630636211.4674978,14043445249.716278,997996480292.1959,2483485143.7085567,241387652.79544106,99414648.80740672,37417241.028702475,181
