,H2SO4,HCOOH,CCO_OH,RCO_OH,CCO_OOH,RCO_OOH,XN,XC,SO2,O1D,ALK1,BACL,PAN,PAN2,PBZN,MA_PAN,H2O2,N2O5,HONO,ALK2,ALK3,TBU_O,ALK5,ARO2,HNO4,COOH,HOCOO,BZNO2_O,MEOH,ALK4,ARO1,DCB2,DCB3,CRES,DCB1,NPHE,ROOH,BALD,PHEN,CO,MGLY,ACET,HNO3,ETHENE,GLY,BZ_O,ISOPRENE,R2O2,TERP,METHACRO,OLE1,ISOPROD,OLE2,MVK,CCHO,HCHO,RNO3,O3P,RCHO,MEK,PROD2,O3,HO2,RO2_N,MA_RCO3,C_O2,BZCO_O2,RO2_R,NO,NO2,NO3,CCO_O2,RCO_O2,OH,Hours_from_origin
93,407297254278.8118,208632138589.55402,572692096861.9814,521950645112.6549,304359717264.7257,286732119838.074,588128534334.859,1845125273553.7466,13377971279.889265,0.035955541895729616,135240365100.4929,240199600.22035185,144748787856.9483,148319015783.54532,5605489796.96765,2860381842.8717523,15313540385.779438,1340851705.8375952,45575218.73903371,56978507723.620415,45958202280.0899,869.6950021330301,9367745180.313934,825783933.9556125,629553267.0512025,3294475809.1589613,11684.858750141811,4.747098319031913e-10,18897559033.26944,20698214963.22329,5065449242.165994,53196376.187272154,18785866.701401018,12834255.962763663,417899095.38544,60740312.91358861,5580794681.845484,190019626.6338647,6664960.18533446,613435189193.2676,502438806.50064504,214517254046.59494,760144079013.4841,5204622436.372581,1056560829.8097993,14834.076750785205,8727119.75441334,26131269.04190298,5037636.49433469,94658715.18430227,746433153.6900036,9109069.362659333,102804420.46633014,17083417.163296305,6902030154.433554,7365810439.369992,4286776143.816134,5911.274038818124,5302583335.007113,23924629237.24534,3866909157.17244,417281392054.08264,43545606.55544427,9602654.181040414,155054.0433811326,40571899.13611955,238427.37220604467,44200959.61422603,249174477.24451783,16857976825.734646,42892440.675386235,13822745.823393252,10810656.66078085,466112.720483429,94
94,409239028958.7527,209669906584.86514,574601380922.0504,523112168503.4873,305894193959.6039,287848178777.0242,591079833074.6508,1854218546119.2493,13395591641.750828,0.03600802762162448,135085203727.65094,240198208.38646495,145111106621.86777,148483257116.6481,5618402797.152035,2866926291.2394576,15261480746.851213,1351514151.696768,45580604.4859895,57007801175.09715,45983140147.061325,869.618204827651,9371507985.56839,826189343.7282982,631471727.8023323,3284451829.024717,11666.151955736625,4.729633113343177e-10,18905977045.78538,20710563580.951363,5067384594.502871,53207711.47263964,18788141.963888817,12784945.125106208,418023462.7611338,60508742.735974446,5561410009.238028,190051833.64455223,6641974.886077875,611465165145.9186,502563968.1225924,214291885224.4158,763847288093.717,5206232130.18358,1056909895.9117728,14779.528554057088,8721865.878201868,26090150.44916458,5022992.064945572,94718477.99067189,746425652.8341005,9117154.801666183,102670541.67963335,17096701.031584684,6891317594.182747,7364737234.954948,4292348982.617597,5925.380265911544,5291080434.222831,23933826186.905468,3867617537.586658,417890514190.25397,43541034.89508146,9591222.971495405,154783.5221762652,40535143.92165182,238022.6530197778,44122752.07348441,250008151.25290945,16935517534.939922,43055554.016745314,13805903.936137304,10781027.349738205,463656.3649313477,95
95,411180792890.8925,210707801615.27554,576505065397.5438,524268427761.54987,307427172671.42706,288960320493.56213,594032047288.8837,1863314615239.079,13413397844.55089,0.036060464994200105,134938881272.73036,240196833.7343689,145471234808.70883,148646038505.17343,5631207277.885513,2873408133.107152,15210476774.908587,1362221635.8446991,45585947.90548022,57037836220.98055,46008541067.46118,869.5417941638979,9375377536.975618,826603555.0467931,633387172.5164998,3274528233.1004505,11647.77349269029,4.712279820124101e-10,18914753284.91043,20723112292.592525,5069379814.044427,53219446.321943,18790491.886818957,12736096.752597129,418152851.3279777,60279210.01660262,5542238365.925708,190086098.65625083,6619181.331776024,609565176659.1439,502694369.1183992,214078555843.10706,767549248085.9739,5207887144.812714,1057270708.9012494,14725.32948049982,8716689.099306155,26049473.590846512,5008466.02775812,94779003.22528043,746425422.8591177,9125326.194000188,102537633.47275074,17110116.80384497,6880828885.045692,7363806418.631992,4297965541.228298,5939.5083612290655,5279743023.464667,23943348719.512856,3868377194.5810833,418499075163.5949,43537574.29073572,9579814.948870497,154511.57503160153,40497998.85703002,237616.27575447405,44044688.3969746,250838430.10138875,17013051456.330635,43218991.637093455,13788915.6038969,10751479.950335436,461257.2791650047,96
96,350661076046.0603,219891291216.20584,504940830367.8965,496698184187.7663,270991340263.22348,277946378608.8677,613022622317.091,1924252659190.9797,11209714618.051584,0.030407490346265952,136743207875.29626,242490769.01867118,124167972208.21884,144339430001.4029,5848271798.733489,2715989836.644824,13981937703.357862,1081576836.6495714,45767249.451829545,59321558031.24536,47586729950.617584,892.387288683257,9634533235.07053,838780449.3701136,541938825.3330684,2789429107.1047425,10599.458753692339,4.690508551057477e-10,19557180970.11105,20855386545.41906,5240777702.989076,54777342.30480641,19224862.171243887,12496634.026882853,430594450.82847273,59337798.43507654,5206242790.517168,197427201.43244836,6685119.732023358,593712479508.39,514365520.74745893,206065163923.1816,588373638057.3967,4492942607.568062,1108254912.5710351,14657.732506034292,8667577.947294507,23373557.325068306,4888278.763673611,90759372.1708804,744749727.9466774,9364846.95215392,98713675.45320295,17472858.999750484,6425735002.483375,6642078671.021382,4381765923.550919,4712.275170387694,5142022918.150903,24350533083.22115,3969985642.982715,352893586645.71405,38566733.64556448,9542257.963398902,142778.39333532218,33323917.65996515,241364.97069203263,41756587.262496576,204593193.81504345,12987316244.98696,35329982.25221634,11226202.658210091,9979934.551897043,436783.63258503116,97
97,352306946313.7672,220971684072.64038,506514053421.6577,497735152420.0365,272223878384.46487,278960375615.47375,616052026527.0991,1933591761852.4817,11222958878.392662,0.030402161424599686,136630589369.40341,242537406.54247358,124583765842.16612,144544138404.73383,5864547983.949081,2724827129.2705,13920439719.289047,1089214951.6793761,45783942.83458194,59410250875.88239,47669515061.482475,893.3519267248988,9643272694.048326,839264421.3825814,543083653.6628317,2773898497.080074,10553.31331733796,4.677090114949735e-10,19580839706.1749,20886280974.494366,5249588990.055965,54836654.998007126,19236848.34153461,12459433.690504737,431051675.9719196,59161384.216469206,5175446571.837479,197606527.99731436,6663483.421720171,591898842486.4338,514744567.9582614,205916282352.3253,591220832932.4143,4495486080.373652,1109729821.8441706,14615.880019085253,8662467.786547983,23357436.775965627,4874005.426781152,90820461.66347638,744778732.4947579,9373360.773912163,98581795.71634674,17486060.96540256,6414720637.738881,6622844755.722822,4396539875.489706,4716.264871575444,5121036602.838203,24371075881.183994,3975257337.611445,352831735655.2808,38515342.360851735,9539457.485829927,142668.81773949487,33316088.617744263,241070.25535936997,41686192.767296545,205379140.9511161,13048941597.387003,35411989.52744165,11220795.542671902,9953805.29666374,433874.30768972076,98
98,353953331884.39075,222053061829.4292,508083096061.89545,498767452253.2435,273455346541.6996,279970648635.9905,619084178182.83,1942939322058.624,11235966411.828804,0.03040476327131674,136525438501.18773,242550959.51955494,124991154385.28412,144731037579.43616,5880769046.829648,2733431062.8799915,13860139667.255878,1097271626.1991174,45802423.74008682,59491921146.74942,47736897274.70194,893.9764472941936,9649197205.005796,839753414.2636008,544640200.4968283,2761933932.430058,10528.377139017917,4.661620221736173e-10,19602986864.31903,20909387126.18591,5254566066.914118,54869144.963350154,19243187.121667266,12416241.854440656,431338053.904779,58961602.59566413,5154944926.40247,197729917.96775454,6641205.469057146,590128798824.6263,515013389.6918201,205779181044.60672,594064892216.2863,4497253737.932441,1111062140.7752724,14567.37333444193,8657446.113033636,23328307.13408205,4859892.970318171,90881434.45377347,744835150.1285793,9381907.193345685,98452968.99052723,17497707.36059986,6408680542.565503,6618958320.1683445,4408120692.131236,4722.413592534889,5109481460.89161,24393831034.660355,3978624724.9801188,352861931423.9171,38476834.94697543,9530795.6799623,142545.25880187808,33294537.828723125,240763.05962268653,41612214.33382455,206068440.0174094,13111277398.980745,35505761.83371056,11210793.58266824,9926579.386854127,431491.43059762585,99
99,355600288938.25116,223135256159.63312,509647920810.39624,499795124423.3392,274685807454.9391,280977284000.62695,622118135642.3467,1952292439467.421,11248733311.58914,0.03041422678918767,136427638945.39282,242553527.62589815,125392981376.27469,144911852351.33893,5896825213.624471,2741814268.1124644,13802625694.516853,1105510893.718524,45820122.99533346,59567879528.07952,47793868978.59819,894.3853582463296,9654634636.547415,840267024.3202249,546237646.0134759,2752048667.157481,10511.840501131906,4.645507818272808e-10,19623917330.900917,20928479062.898407,5258024104.738833,54891266.01748268,19247565.27882149,12371079.826668361,431556989.83844894,58753168.30184627,5137234442.749771,197811793.07080176,6618751.271665211,588417263649.3821,515229383.1039486,205653580680.725,596908136356.3784,4498905825.414274,1112246254.5488331,14516.98868239142,8652558.107526753,23296677.95027191,4845931.5869462965,90942884.64808683,744908282.8969438,9390677.898504363,98325910.55019619,17510049.090406083,6402864245.963018,6620503985.274764,4417495569.232325,4729.444968396346,5100002088.252076,24417616819.74887,3980955610.321379,352971760066.4673,38451611.09752827,9520401.178647565,142411.1626224004,33275098.33401639,240456.21745641838,41538956.6379472,206772772.59766367,13174453749.561174,35607074.28027907,11201698.39503414,9900083.134186529,429201.7638691083,100
100,357247734263.9111,224218148873.60464,511208685141.8168,500818260947.3733,275915426588.1174,281980375559.51874,625153515012.9548,1961649922390.911,11261310619.271324,0.030429494889053277,136336987940.49416,242553251.48387817,125789083089.09756,145089002246.82254,5912665570.30942,2749990629.8091807,13748278766.646101,1113856674.7708206,45836871.01183992,59639099910.15005,47843689460.27052,894.6504087208971,9660040106.452917,840791835.9698244,547831836.0186931,2743446500.4021997,10498.454669232597,4.6292250772265003e-10,19643831150.04746,20945492914.854847,5260873654.381319,54909343.10437108,19251188.967931904,12325402.849057551,431750292.86055887,58542382.58843137,5120423899.236575,197875255.99153674,6596350.800489365,586767780495.9185,515425894.5975883,205539056730.41388,599752018357.662,4500566836.181337,1113325473.6146297,14466.105189613445,8647759.238854013,23264395.537957545,4832100.915992934,91005489.6719179,744989001.1138953,9399562.541787215,98200055.28083533,17522694.06165084,6396642916.750837,6623687373.695281,4425539460.524005,4737.112797137506,5090956031.409944,24441705291.455307,3982848131.2854853,353148953686.9654,38434906.554129064,9509319.595811611,142268.02410560302,33257892.332066447,240146.71768985802,41465471.60358014,207482973.0132736,13237612078.42214,35714302.07131784,11193246.773385791,9873956.3397312,426921.1693548987,101
101,358895584304.21204,225301646615.9072,512765460609.3815,501836908630.00836,277144263134.6411,282979959945.15076,628190144830.8413,1971011239923.3655,11273744611.23836,0.030449685871242842,136253257776.59422,242552253.2226967,126179231428.58601,145262953779.01215,5928274902.120537,2757973475.346266,13696896269.413973,1122287372.4036043,45852955.17337337,59706358586.84085,47888570549.12316,894.8164076721386,9665499539.734783,841324199.21373,549424469.194525,2735605911.1360016,10486.218713357805,4.6129238457045244e-10,19662884545.760773,20961453439.482925,5263490801.026141,54925910.28356259,19254535.25620768,12279757.011455502,431935014.61474025,58331544.14735382,5103932869.958062,197931771.26503563,6574091.98261445,585179776304.181,515616474.96919525,205435138347.6147,602597065761.0679,4502255410.226055,1114325864.3233542,14415.176829022781,8643032.850408621,23231923.12437611,4818388.029909801,91068963.09268588,745074820.8843217,9408533.919005355,98075211.89552432,17535539.812499728,6390063364.109866,6627220026.835896,4432830106.563738,4745.31823489112,5081971755.678025,24465633851.71988,3984561241.636041,353383279737.6171,38423111.420512795,9497920.572717497,142116.55421448502,33241508.040365975,239832.09112524323,41391396.795628935,208191585.07018942,13300487364.054405,35826500.91005502,11184909.348454114,9847931.90938026,424642.2803238223,102
102,360543766636.30176,226385671855.9938,514318259109.7486,502851089998.057,278372306864.1979,283976046612.484,631227938882.5576,1980376127622.9053,11286076004.707212,0.030474060333925346,136176219153.34856,242551079.0704377,126563399947.0903,145433774782.02417,5943653466.516698,2765775154.966632,13648098727.615871,1130794294.839149,45868468.227047674,59770298292.68332,47930049212.34375,894.9130469507414,9671029009.498543,841863094.237226,551021324.0239366,2728198909.297876,10474.395505019242,4.596663000839451e-10,19681207843.009933,20976909478.326077,5266035181.748534,54942012.32604752,19257796.74717913,12234358.88810115,432118289.75318664,58121577.47188482,5087589661.720955,197986326.35407847,6552009.467347781,583651354082.2745,515806796.8491949,205341348784.14905,605443448851.7517,4503972972.32042,1115263573.6214375,14364.379867895614,8638371.783610834,23199460.124260124,4804786.010683316,91133197.05111414,745165108.7123654,9417582.191362515,97951309.94541733,17548551.331934653,6383244279.150961,6630689462.958135,4439711742.616399,4753.984811177816,5072986889.008837,24489118500.019913,3986204600.5645432,353666157099.2022,38414374.22731549,9486376.007407416,141957.2880541336,33224972.54170908,239511.4123956738,41316865.87373134,208896641.82321858,13363062420.659826,35942935.441501,11176406.047373736,9821910.390560692,422371.2401056245,103
103,362192219824.0234,227470158900.90173,515867066048.2987,503860819253.04553,279599515369.5188,284968636261.5987,634266846647.7716,1989744432719.9197,11298340839.123558,0.030501988076111066,136105648852.8431,242549864.37319458,126941703459.06363,145601502466.0759,5958807618.522849,2773407162.9834957,13601500056.774237,1139370851.1447937,45883431.66807351,59831461115.488144,47969206849.444885,894.9606916927615,9676632329.080868,842408280.0687782,552624446.3958802,2721032954.9769144,10462.709814583794,4.5804685077184716e-10,19698913016.35228,20992157520.601532,5268575910.757638,54958089.82657167,19261053.064409655,12189296.471655516,432303160.53827035,57912871.31202714,5071359999.697238,198041046.94129416,6530115.560855129,582180256191.8854,515999261.25212294,205257225451.7739,608291205064.688,4505719241.287349,1116149920.0881925,14313.792346842105,8633772.636673573,23167115.712717745,4791291.262820309,91198142.28006242,745259793.3139578,9426703.379834825,97828321.44830096,17561714.58790452,6376283355.119797,6633974887.422502,4446380683.409422,4763.042831561523,5064020709.163696,24512001242.68002,3987828806.922139,353990271984.1086,38407769.706867576,9474776.050577095,141790.74943091156,33207778.632509824,239184.61150155516,41242126.52355664,209597997.62937993,13425363532.004976,36062981.99506107,11167623.06826166,9795870.986054046,420115.1338067527,104
104,363840891793.16125,228555051685.83887,517411857493.78076,504866109055.583,280825833840.0388,285957728291.5669,637306833276.4678,1999116051415.6482,11310570970.717598,0.03053292689446548,136041331848.18144,242548641.41198114,127314333716.20071,145766222874.17593,5973745893.074635,2780880199.106913,13556764148.500555,1148010842.5297966,45897859.026183546,59890307942.90685,48006809264.122856,894.9735705964301,9682311223.72378,842959732.8344772,554233275.1866183,2714001823.5335445,10451.06145638282,4.5643529361010993e-10,19716097420.19289,21007358677.00919,5271143292.255499,54974331.92696324,19264337.86974958,12144605.277471898,432490942.4518848,57705594.192404695,5055250387.715561,198096840.20056388,6508413.036660459,580764185805.7234,516194897.91714007,205182329628.89548,611140309473.1306,4507494141.7185335,1116993656.85873,14263.452237219595,8629233.477221798,23134951.10247311,4777901.713701821,91263772.41878878,745358948.6605124,9435895.302385869,97706232.49514106,17575022.075877815,6369251126.018991,6637053357.534078,4452946577.03558,4772.429733896108,5055106195.81255,24534212457.88638,3989459504.8073583,354349331861.68945,38402821.928741105,9463169.132660517,141617.47010182895,33189706.419005938,238851.97196127192,41167387.003887974,210295903.29666162,13487414434.973394,36186103.85147887,11158527.009259097,9769821.372152561,417879.4637775932,105
105,365489738296.425,229640302240.61176,518952607606.82935,505866972812.77466,282051203985.50214,286943323232.7396,640347871275.6683,2008490902820.9014,11322794382.252653,0.03056640865384967,135983061590.1632,242547418.15843433,127681519738.45181,145928068694.13028,5988477407.560607,2788204218.923427,13513615629.496164,1156708559.6394901,45911775.78457581,59947231938.676994,48043400600.48447,894.9617219135898,9688066806.111837,843517474.1009406,555846335.3441391,2707050209.303486,10439.419457972614,4.5483225873753333e-10,19732846044.975197,21022600794.424805,5273750606.168935,54990820.339327425,19267665.585899275,12100298.412587812,432682202.63238037,57499819.16888592,5039274288.161571,198154090.31811076,6486900.636410577,579400913038.8853,516394147.020373,205116250206.43893,613990702848.5742,4509297728.875736,1117801935.4339375,14213.3786511219,8624752.95616686,23102999.372493494,4764615.900575686,91330069.96724138,745462665.2774727,9445156.337619966,97585033.2103449,17588468.45702442,6362197166.362632,6639935341.814361,4459469957.53535,4782.090970089957,5046270360.137902,24555742669.551098,3991110481.0762696,354737903797.7382,38399265.41349302,9451580.716771744,141437.9760092416,33170687.07090056,238513.8825684698,41092784.22766008,210990634.88085717,13549233557.095436,36311839.03988066,11149117.901140926,9743776.453372808,415668.0803650137,106
106,367138721627.3006,230725869483.41522,520489291500.0426,506863425182.20746,283275567690.6193,287925423252.5185,643389936956.1656,2017868917808.5898,11335035497.535656,0.030602028751072142,135930639748.34183,242546197.28434727,128043505489.90645,146087199008.88263,6003011218.298581,2795388481.5000057,13471834627.34547,1165459030.2806375,45925219.897366956,60002568934.59544,48079368172.44503,894.9322650076739,9693899740.80084,844081521.6339688,557462119.8213179,2700151099.872377,10427.780771254038,4.5323805750479487e-10,19749233153.72679,21037931804.39148,5276403500.504525,55007589.622306556,19271042.337707173,12056379.05335341,432877174.6554743,57295576.015761666,5023442104.095347,198212952.7125544,6465575.476684244,578088307886.8534,516597187.2782254,205058604129.98883,616842308502.8806,4511130036.524589,1118580753.2668798,14163.581050316041,8620329.960347999,23071276.98547591,4751432.56733957,91397021.07252687,745571015.7468451,9454485.047335805,97464714.33061966,17602049.257332433,6355156402.340804,6642642096.928278,4465983958.817523,4791.9799160239545,5037530917.349387,24576621462.012222,3992789308.2354403,355151292177.5411,38396936.42565492,9440023.411385044,141252.77366455307,33150725.785725556,238170.74051764866,41018395.14322161,211682448.908063,13610838410.471622,36439790.99931657,11139408.327587418,9717750.862761777,413483.58430425543,107
107,368787809600.41693,231811718219.5793,522021886162.6205,507855481974.0831,284498868322.2991,288904032006.24805,646433008858.0181,2027250034075.8752,11347315493.054605,0.030639438216635714,135883875820.9927,242544980.36150703,128400537515.37563,146243780711.39435,6017356067.795114,2802441595.797052,13431246972.394667,1174258077.3865979,45938234.85425881,60056605909.16128,48114987866.501495,894.890265416991,9699810301.970663,844651877.9697423,559079416.1165335,2693292391.074766,10416.152845701661,4.516528302569689e-10,19765323609.65053,21053377776.134106,5279104139.244951,55024653.13668078,19274470.554736793,12012845.819250846,433075939.5202792,57092873.936057284,5007759503.716167,198273480.53241104,6444434.102435101,576824347177.6183,516804077.4876394,205009035158.54095,619695044171.9037,4512991022.020371,1119335197.27701,14114.063693281772,8615963.479998063,23039790.49187811,4738350.509212445,91464613.53229494,745684047.4235281,9463880.084846957,97345266.25404303,17615760.508876495,6348153781.805552,6645197210.526069,4472506574.872142,4802.057220082924,5028897830.214987,24596902076.557964,3994500122.724031,355585447037.5936,38395719.38482878,9428502.722865608,141062.34298420502,33129859.829680864,237822.91942049173,40944255.35366684,212371572.61853856,13672247201.827568,36569620.258590475,11129414.225257969,9691756.707883343,411327.7205819297,108
108,370436974722.7974,232897818294.3173,523550370652.1619,508843159922.3511,285721051120.3059,289879154354.0121,649477067021.6573,2036634193862.026,11359652614.273567,0.030678335403407628,135842586736.8436,242543768.6283407,128752858040.1542,146397975928.9354,6031520293.823784,2809371565.3841095,13391714627.724554,1183102215.926714,45950867.302244894,60109588084.24565,48150456180.41207,894.8393351854037,9705798451.309534,845228530.0117176,560697329.1674732,2686469450.8202033,10404.546252008322,4.500766263365447e-10,19781174014.885403,21068952754.648594,5281853076.226845,55042014.47309501,19277950.968658965,11969695.200483676,433278506.65980697,56891711.971143454,4992228347.04607,198335680.6383226,6423472.955794171,575607111970.2042,517014819.46732795,204967211879.25552,622548830082.215,4514880564.24283,1120069603.7278175,14064.82806002602,8611652.549816044,23008540.812447485,4725368.519018768,91532835.9078818,745801784.5292462,9473340.170148766,97226678.83316104,17629598.630928356,6341207460.396526,6647623229.747475,4479047481.462333,4812.289550893759,5020375727.977985,24616650457.55657,3996245116.6098647,356036867622.5298,38395524.37338498,9417020.443368454,140867.1330485049,33108139.180713277,237470.76440190262,40870376.3205375,213058223.66886538,13733479040.021078,36701034.89668377,11119151.978669444,9665803.684160095,409201.6639803945,109
109,372086193520.8376,233984143870.3148,525074726026.3831,509826476462.2999,286942063250.04297,290850796096.0971,652522092629.5171,2046021342826.7834,11372062476.652517,0.03071846058466512,135806596478.64696,242542563.09435686,129100701092.93404,146549935030.70804,6045511806.013761,2816185830.883568,13353127538.624233,1191988541.1337543,45963160.95573873,60161724938.56327,48185912956.2045,894.7820540481057,9711863919.469961,845811451.600592,562315234.4416382,2679681154.9328165,10392.971503282664,4.485094470504501e-10,19796833708.71454,21084664122.781696,5284650114.864403,55059672.62842316,19281483.49539231,11926922.709867641,433484851.1518857,56692084.081781656,4976847939.287388,198399538.82955942,6402688.579076708,574434781601.6227,517229387.1096679,204932825503.43304,625403593553.5017,4516798476.71092,1120787674.327552,14015.874161610016,8607396.232607398,22977525.547503274,4712485.381080822,91601677.17689851,745924231.9987141,9482864.07485231,97108941.56134759,17643560.362831227,6334330891.363254,6649940479.064881,4485611817.493892,4822.648784678056,5011965912.784534,24635937714.112022,3998025372.2573195,356502539677.13135,38396274.78128991,9405576.39754213,140667.5627601135,33085616.426483914,237114.59461440038,40796755.34609624,213742595.03291446,13794552767.540281,36833784.29126047,11108637.028062861,9639899.189639937,407106.21267907706,110
110,373735445974.3321,235070672809.0601,526594935233.4895,510805449566.6201,288161853780.88965,291818963769.6426,655568067812.7601,2055411429452.3303,11384558353.517986,0.03075959051417357,135775735740.90388,242541364.5542762,129444290411.89487,146699793521.5617,6059338089.402955,2822891309.663511,13315397232.212715,1200914628.5400305,45975156.560709715,60213195336.07909,48221457530.69534,894.7202670220736,9718006269.67157,846400606.1575538,563932691.9618765,2672927909.075689,10381.43802243372,4.469512721268102e-10,19812345648.60857,21100515563.127434,5287494717.492359,55077624.46788137,19285067.665755555,11884523.443769712,433694931.7435839,56493981.60630424,4961616138.345873,198465031.57784986,6382077.6690812465,573305626941.801,517447740.32634753,204905587684.49854,628259271255.247,4518744525.983816,1121492570.9938157,13967.20134988907,8603193.607471183,22946740.588812657,4699699.8789912695,91671126.74674192,746051379.3241562,9492450.628804242,96992043.65144771,17657642.708679695,6327534181.431272,6652166754.3453455,4492202256.548649,4833.111082942971,5003667776.062352,24654835118.639282,3999841345.4457297,356979872319.9942,38397904.412323005,9394169.5946845,140464.02016187922,33062343.283018824,236754.7084710615,40723384.33019671,214424874.21234065,13855486792.339043,36967652.91135133,11097884.121451583,9614049.211396435,405041.89451274794,111
111,375384715042.3667,236157386141.73114,528110983006.08307,511780097633.92523,289380373631.0348,292783664508.5035,658614975536.4897,2064804404688.9941,11397151441.596846,0.03080153354865993,135749841614.5602,242540173.64141956,129783838326.80363,146847671426.92096,6073006219.715155,2829494433.170723,13278451819.159698,1209878423.7693603,45986890.200431556,60264151906.60506,48257160248.39202,894.6552955164036,9724224940.572977,846995948.9226936,565549397.0844539,2666210670.398899,10369.953674368355,4.4540206923664547e-10,19827747191.00246,21116508663.63381,5290386199.713172,55095865.83861336,19288702.806532424,11842492.340943966,433908699.45135635,56297394.45720817,4946530059.870478,198532131.58525345,6361637.121918965,572218003744.5757,517669831.91433895,204885228502.47168,631115809958.518,4520718441.177798,1122186993.1081254,13918.808611300643,8599043.76829384,22916180.835262176,4687010.798044748,91741174.32708836,746183203.5620905,9502098.70676459,96875974.29378952,17671842.940503556,6320825007.675954,6654317439.9911375,4498820138.074136,4843.656219424035,4995479705.825737,24673410952.502167,4001693128.3096023,357466641437.2796,38400352.8732749,9382798.68683589,140256.86523855236,33038368.424923643,236391.38548364502,40650252.37283204,215105229.79305908,13916298159.099834,37102455.15843931,11086906.969717467,9588258.430350622,403009.06284200266,112
112,377033986263.805,237244267615.7753,529622855752.9383,512750439399.9481,290597575521.39777,293744905931.7036,661662799523.5555,2074200221726.0547,11409851094.479923,0.03084412513566547,135728757293.79857,242538990.82685772,130119545279.26498,146993673955.6061,6086522882.636408,2836001181.4794817,13242232221.4783,1218878188.479592,45998393.15147882,60314724797.39581,48293070674.370476,894.58808689813,9730519286.354126,847597428.8398547,567165128.7226802,2659530505.582397,10358.524897951438,4.438618039351706e-10,19843070779.270103,21132643827.1527,5293323823.103201,55114392.163089454,19292388.153173964,11800824.340630168,434126101.9199021,56102311.87443485,4931586491.855913,198600810.47746602,6341364.011606738,571170346631.2618,517895611.09852815,204871494643.12683,633973166275.1187,4522719926.765418,1122873244.5520773,13870.69486761005,8594945.825115433,22885840.583779372,4674416.935602725,91811809.83424537,746319671.9138248,9511807.225974062,96760722.65682569,17686158.532914706,6314209228.903799,6656405737.407497,4505466086.929035,4854.266999953868,4987399601.498364,24691728659.027878,4003580610.518754,357960937320.14624,38403565.58608819,9371462.244669648,140046.43092071367,33013737.44833342,236024.89003782038,40577348.47364525,215783817.17980793,13977002616.919006,37238031.03249752,11075718.571878752,9562530.64557976,401007.93466627086,113
113,378683247408.44806,238331303305.70184,531130541481.90796,513716493884.4696,291813413939.8036,294702696076.56635,664711524197.3811,2083598835816.4941,11422665042.912643,0.030887224223977213,135712331805.92967,242537816.46360314,130451599726.89386,147137892821.85437,6099894394.215494,2842417115.652072,13206689309.036991,1227912421.1185336,46009692.532082245,60365024892.031746,48329223464.05625,894.519321146234,9736888597.105854,848204990.1295023,568779722.8046492,2652888411.167672,10347.15685779867,4.4233044121042513e-10,19858344552.219795,21148920776.114742,5296306839.466293,55133198.71287908,19296122.8915904,11759514.4460245,434347085.6367433,55908722.731371485,4916782188.23605,198671039.8326408,6321255.592278352,570161163628.9037,518125025.5058408,204864147785.92188,636831305904.0276,4524748669.253221,1123553289.6039913,13822.859026915721,8590898.904081995,22855714.06082133,4661917.104064271,91883023.53281209,746460743.7664003,9521575.154148187,96646278.04467167,17700587.15799909,6307691278.106368,6658443010.378631,4512140342.512784,4864.9287465391235,4979425190.737412,24709845896.194794,4005503564.123372,358461123002.7139,38407492.19444253,9360158.947979521,139833.02517116492,32988492.49449175,235655.47241486068,40504662.646719664,216460779.19840255,14037614317.389042,37374242.25240663,11064331.220899016,9536869.018272702,399038.6268742441,114
114,380332488180.70734,239418481280.624,532634029729.1385,514678280352.7345,293027845111.5236,295657043349.3236,667761134636.551,2093000204143.326,11435599585.293255,0.030930710692916336,135700419758.0276,242536650.82066366,130780178316.50012,147280407849.47894,6113126721.179508,2848747407.6302996,13171781736.973886,1236979843.0111237,46020812.72752221,60415146566.02937,48365642562.40175,894.4494870210627,9743332112.972254,848818573.1405246,570393050.4012909,2646285251.5915813,10335.853689383246,4.408079467051118e-10,19873592879.330994,21165338813.58515,5299334509.415161,55152280.732101604,19299906.189294297,11718557.746600242,434571596.92971915,55716615.66871145,4902114001.986365,198742791.96879813,6301309.276409349,569189031389.5061,518358022.2414283,204862963191.3314,639690202817.1901,4526804340.302083,1124228801.97409,13775.300016377263,8586902.147331875,22825795.62177363,4649510.134668805,91954805.93810122,746606372.6811635,9531401.491761994,96532629.90229027,17715126.64778722,6301274464.321063,6660438992.220129,4518842930.521601,4875.629017421702,4971554201.329206,24727814200.9565,4007461691.4068327,358965804422.79266,38412086.95531169,9348887.609905561,139616.9325767322,32962672.905620955,235283.36967338735,40432186.369062796,217136251.6439096,14098146144.022308,37510970.012506835,11052756.665222952,9511276.24041537,397101.1735866256,115
